chr10	706294	759323	53029
chr10	759323	786204	26881
chr10	786204	945502	159298
chr10	945502	1021725	76223
chr10	1021725	1126899	105174
chr10	1126899	1195026	68127
chr10	1195026	1290293	95267
chr10	1290293	1317579	27286
chr10	1317579	1359351	41772
chr10	1359351	1393865	34514
chr10	1393865	1418891	25026
chr10	1418891	1481655	62764
chr10	1481655	1527891	46236
chr10	1527891	1579133	51242
chr10	1579133	1585020	5887
chr10	1585020	1605752	20732
chr10	1605752	1632851	27099
chr10	1632851	1674420	41569
chr10	1674420	1693349	18929
chr10	1693349	1704576	11227
chr10	1704576	1729381	24805
chr10	1729381	1828165	98784
chr10	1828165	1841962	13797
chr10	1841962	1870689	28727
chr10	1870689	1933323	62634
chr10	1933323	1963457	30134
chr10	1963457	2040243	76786
chr10	2040243	2052441	12198
chr10	2052441	2064957	12516
chr10	2064957	2113309	48352
chr10	2113309	2144272	30963
chr10	2144272	2169843	25571
chr10	2169843	2219377	49534
chr10	2219377	2258743	39366
chr10	2258743	2311447	52704
chr10	2311447	2341588	30141
chr10	2341588	2390072	48484
chr10	2390072	2495620	105548
chr10	2495620	2528084	32464
chr10	2528084	2595896	67812
chr10	2595896	2655881	59985
chr10	2655881	2684191	28310
chr10	2684191	2696000	11809
chr10	2696000	2700874	4874
chr10	2700874	2716057	15183
chr10	2716057	2777362	61305
chr10	2777362	2787650	10288
chr10	2787650	2840886	53236
chr10	2840886	2891777	50891
chr10	2891777	2918064	26287
chr10	2918064	2952421	34357
chr10	2952421	3026493	74072
chr10	3026493	3056213	29720
chr10	3056213	3076958	20745
chr10	3076958	3091393	14435
chr10	3091393	3103409	12016
chr10	3103409	3117052	13643
chr10	3117052	3120333	3281
chr10	3120333	3184670	64337
chr10	3184670	3240007	55337
chr10	3240007	3255090	15083
chr10	3255090	3266654	11564
chr10	3266654	3284634	17980
chr10	3284634	3309888	25254
chr10	3309888	3346831	36943
chr10	3346831	3401844	55013
chr10	3401844	3454580	52736
chr10	3454580	3480110	25530
chr10	3480110	3521045	40935
chr10	3521045	3583973	62928
chr10	3583973	3640331	56358
chr10	3640331	3669371	29040
chr10	3669371	3708221	38850
chr10	3708221	3728389	20168
chr10	3728389	3746510	18121
chr10	3746510	3769890	23380
chr10	3769890	3793110	23220
chr10	3793110	3819022	25912
chr10	3819022	3826101	7079
chr10	3826101	3860084	33983
chr10	3860084	3893772	33688
chr10	3893772	3912813	19041
chr10	3912813	3941360	28547
chr10	3941360	3947258	5898
chr10	3947258	4023512	76254
chr10	4023512	4073310	49798
chr10	4073310	4166369	93059
chr10	4166369	4191848	25479
chr10	4191848	4217423	25575
chr10	4217423	4259596	42173
chr10	4259596	4328178	68582
chr10	4328178	4400329	72151
chr10	4400329	4477146	76817
chr10	4477146	4531094	53948
chr10	4531094	4544439	13345
chr10	4544439	4569195	24756
chr10	4569195	4624421	55226
chr10	4624421	4643523	19102
chr10	4643523	4677012	33489
chr10	4677012	4692068	15056
chr10	4692068	4737019	44951
chr10	4737019	4766453	29434
chr10	4766453	4781127	14674
chr10	4781127	4802087	20960
chr10	4802087	4910614	108527
chr10	4910614	4982562	71948
chr10	4982562	5073699	91137
chr10	5073699	5201054	127355
chr10	5201054	5282126	81072
chr10	5282126	5317613	35487
chr10	5317613	5352434	34821
chr10	5352434	5382764	30330
chr10	5382764	5496731	113967
chr10	5496731	5523099	26368
chr10	5523099	5549131	26032
chr10	5549131	5563265	14134
chr10	5563265	5567291	4026
chr10	5567291	5588305	21014
chr10	5588305	5617953	29648
chr10	5617953	5646082	28129
chr10	5646082	5658852	12770
chr10	5658852	5685631	26779
chr10	5685631	5838103	152472
chr10	5838103	5873149	35046
chr10	5873149	5940132	66983
chr10	5940132	5961148	21016
chr10	5961148	5987954	26806
chr10	5987954	6050383	62429
chr10	6050383	6086411	36028
chr10	6086411	6145152	58741
chr10	6145152	6154349	9197
chr10	6154349	6179753	25404
chr10	6179753	6183037	3284
chr10	6183037	6194621	11584
chr10	6194621	6227892	33271
chr10	6227892	6247747	19855
chr10	6247747	6277038	29291
chr10	6277038	6346892	69854
chr10	6346892	6367540	20648
chr10	6367540	6394072	26532
chr10	6394072	6465250	71178
chr10	6465250	6489551	24301
chr10	6489551	6500705	11154
chr10	6500705	6523512	22807
chr10	6523512	6564175	40663
chr10	6564175	6576246	12071
chr10	6576246	6589771	13525
chr10	6589771	6607102	17331
chr10	6607102	6689414	82312
chr10	6689414	6705887	16473
chr10	6705887	6735470	29583
chr10	6735470	6761693	26223
chr10	6761693	6810004	48311
chr10	6810004	6852335	42331
chr10	6852335	6878064	25729
chr10	6878064	6887556	9492
chr10	6887556	6900313	12757
chr10	6900313	6914153	13840
chr10	6914153	6937657	23504
chr10	6937657	6967721	30064
chr10	6967721	6986206	18485
chr10	6986206	7007342	21136
chr10	7007342	7031216	23874
chr10	7031216	7070360	39144
chr10	7070360	7119281	48921
chr10	7119281	7131036	11755
chr10	7131036	7184160	53124
chr10	7184160	7209581	25421
chr10	7209581	7272478	62897
chr10	7272478	7342208	69730
chr10	7342208	7385796	43588
chr10	7385796	7434886	49090
chr10	7434886	7474344	39458
chr10	7474344	7488061	13717
chr10	7488061	7505680	17619
chr10	7505680	7540877	35197
chr10	7540877	7569551	28674
chr10	7569551	7579629	10078
chr10	7579629	7582096	2467
chr10	7582096	7591533	9437
chr10	7591533	7612845	21312
chr10	7612845	7674678	61833
chr10	7674678	7697833	23155
chr10	7697833	7751072	53239
chr10	7751072	7785070	33998
chr10	7785070	7864496	79426
chr10	7864496	8023004	158508
chr10	8023004	8041912	18908
chr10	8041912	8088358	46446
chr10	8088358	8106879	18521
chr10	8106879	8146632	39753
chr10	8146632	8230384	83752
chr10	8230384	8281054	50670
chr10	8281054	8325980	44926
chr10	8325980	8344599	18619
chr10	8344599	8376517	31918
chr10	8376517	8402847	26330
chr10	8402847	8420173	17326
chr10	8420173	8451085	30912
chr10	8451085	8467376	16291
chr10	8467376	8475477	8101
chr10	8475477	8505296	29819
chr10	8505296	8564269	58973
chr10	8564269	8581626	17357
chr10	8581626	8614984	33358
chr10	8614984	8644363	29379
chr10	8644363	8731738	87375
chr10	8731738	8798118	66380
chr10	8798118	8883639	85521
chr10	8883639	8960206	76567
chr10	8960206	8996435	36229
chr10	8996435	9021813	25378
chr10	9021813	9066580	44767
chr10	9066580	9175196	108616
chr10	9175196	9288124	112928
chr10	9288124	9315580	27456
chr10	9315580	9600559	284979
chr10	9600559	9781631	181072
chr10	9781631	9922288	140657
chr10	9922288	10039556	117268
chr10	10039556	10117755	78199
chr10	10117755	10136504	18749
chr10	10136504	10146864	10360
chr10	10146864	10207433	60569
chr10	10207433	10268699	61266
chr10	10268699	10360177	91478
chr10	10360177	10425972	65795
chr10	10425972	10500550	74578
chr10	10500550	10536232	35682
chr10	10536232	10546358	10126
chr10	10546358	10588161	41803
chr10	10588161	10616593	28432
chr10	10616593	10639832	23239
chr10	10639832	10733493	93661
chr10	10733493	10748555	15062
chr10	10748555	10871111	122556
chr10	10871111	10901265	30154
chr10	10901265	10931353	30088
chr10	10931353	11019327	87974
chr10	11019327	11090227	70900
chr10	11090227	11124064	33837
chr10	11124064	11157177	33113
chr10	11157177	11213078	55901
chr10	11213078	11251815	38737
chr10	11251815	11269648	17833
chr10	11269648	11306660	37012
chr10	11306660	11347328	40668
chr10	11347328	11380800	33472
chr10	11380800	11429467	48667
chr10	11429467	11445299	15832
chr10	11445299	11654993	209694
chr10	11654993	11682049	27056
chr10	11682049	11709377	27328
chr10	11709377	11789595	80218
chr10	11789595	11819244	29649
chr10	11819244	11832485	13241
chr10	11832485	11902214	69729
chr10	11902214	12052401	150187
chr10	12052401	12119361	66960
chr10	12119361	12192982	73621
chr10	12192982	12252091	59109
chr10	12252091	12302367	50276
chr10	12302367	12345253	42886
chr10	12345253	12361029	15776
chr10	12361029	12396145	35116
chr10	12396145	12449919	53774
chr10	12449919	12456474	6555
chr10	12456474	12479908	23434
chr10	12479908	12489620	9712
chr10	12489620	12541509	51889
chr10	12541509	12553428	11919
chr10	12553428	12599175	45747
chr10	12599175	12629887	30712
chr10	12629887	12729681	99794
chr10	12729681	12757697	28016
chr10	12757697	12766747	9050
chr10	12766747	12788970	22223
chr10	12788970	12802805	13835
chr10	12802805	12818039	15234
chr10	12818039	12828368	10329
chr10	12828368	12849500	21132
chr10	12849500	12893601	44101
chr10	12893601	12916801	23200
chr10	12916801	12948058	31257
chr10	12948058	12986602	38544
chr10	12986602	13002844	16242
chr10	13002844	13048399	45555
chr10	13048399	13071731	23332
chr10	13071731	13093123	21392
chr10	13093123	13111363	18240
chr10	13111363	13165227	53864
chr10	13165227	13205305	40078
chr10	13205305	13230273	24968
chr10	13230273	13241604	11331
chr10	13241604	13271949	30345
chr10	13271949	13296709	24760
chr10	13296709	13366580	69871
chr10	13366580	13396266	29686
chr10	13396266	13434995	38729
chr10	13434995	13489381	54386
chr10	13489381	13541821	52440
chr10	13541821	13679628	137807
chr10	13679628	13700586	20958
chr10	13700586	13738762	38176
chr10	13738762	13785639	46877
chr10	13785639	13798941	13302
chr10	13798941	13833461	34520
chr10	13833461	13869009	35548
chr10	13869009	13929656	60647
chr10	13929656	13964282	34626
chr10	13964282	14004179	39897
chr10	14004179	14051181	47002
chr10	14051181	14064485	13304
chr10	14064485	14094292	29807
chr10	14094292	14117837	23545
chr10	14117837	14166612	48775
chr10	14166612	14224086	57474
chr10	14224086	14282949	58863
chr10	14282949	14351559	68610
chr10	14351559	14370085	18526
chr10	14370085	14394228	24143
chr10	14394228	14435449	41221
chr10	14435449	14451684	16235
chr10	14451684	14467808	16124
chr10	14467808	14491739	23931
chr10	14491739	14583317	91578
chr10	14583317	14600462	17145
chr10	14600462	14658244	57782
chr10	14658244	14695256	37012
chr10	14695256	14736921	41665
chr10	14736921	14776166	39245
chr10	14776166	14788650	12484
chr10	14788650	14810095	21445
chr10	14810095	14936452	126357
chr10	14936452	14975664	39212
chr10	14975664	14999158	23494
chr10	14999158	15025787	26629
chr10	15025787	15078039	52252
chr10	15078039	15106548	28509
chr10	15106548	15153089	46541
chr10	15153089	15191206	38117
chr10	15191206	15226830	35624
chr10	15226830	15245139	18309
chr10	15245139	15261984	16845
chr10	15261984	15289150	27166
chr10	15289150	15327600	38450
chr10	15327600	15442035	114435
chr10	15442035	15463482	21447
chr10	15463482	15487827	24345
chr10	15487827	15495520	7693
chr10	15495520	15565677	70157
chr10	15565677	15594587	28910
chr10	15594587	15632417	37830
chr10	15632417	15672451	40034
chr10	15672451	15764372	91921
chr10	15764372	15940095	175723
chr10	15940095	15942036	1941
chr10	15942036	16021869	79833
chr10	16021869	16080270	58401
chr10	16080270	16162156	81886
chr10	16162156	16260893	98737
chr10	16260893	16280569	19676
chr10	16280569	16355090	74521
chr10	16355090	16388453	33363
chr10	16388453	16403704	15251
chr10	16403704	16481376	77672
chr10	16481376	16509090	27714
chr10	16509090	16520310	11220
chr10	16520310	16551788	31478
chr10	16551788	16638770	86982
chr10	16638770	16662819	24049
chr10	16662819	16674679	11860
chr10	16674679	16742811	68132
chr10	16742811	16805243	62432
chr10	16805243	16834923	29680
chr10	16834923	16871381	36458
chr10	16871381	16930984	59603
chr10	16930984	16996702	65718
chr10	16996702	17026113	29411
chr10	17026113	17090155	64042
chr10	17090155	17125222	35067
chr10	17125222	17211359	86137
chr10	17211359	17297132	85773
chr10	17297132	17379419	82287
chr10	17379419	17478289	98870
chr10	17478289	17534228	55939
chr10	17534228	17550475	16247
chr10	17550475	17641662	91187
chr10	17641662	17741549	99887
chr10	17741549	17838119	96570
chr10	17838119	17974284	136165
chr10	17974284	18010591	36307
chr10	18010591	18060674	50083
chr10	18060674	18086245	25571
chr10	18086245	18129251	43006
chr10	18129251	18193089	63838
chr10	18193089	18217812	24723
chr10	18217812	18236361	18549
chr10	18236361	18247798	11437
chr10	18247798	18288431	40633
chr10	18288431	18314809	26378
chr10	18314809	18386585	71776
chr10	18386585	18438972	52387
chr10	18438972	18467013	28041
chr10	18467013	18499428	32415
chr10	18499428	18698844	199416
chr10	18698844	18711257	12413
chr10	18711257	18791718	80461
chr10	18791718	18915313	123595
chr10	18915313	19046031	130718
chr10	19046031	19133820	87789
chr10	19133820	19227335	93515
chr10	19227335	19283278	55943
chr10	19283278	19427897	144619
chr10	19427897	19523858	95961
chr10	19523858	19692078	168220
chr10	19692078	19782928	90850
chr10	19782928	19843716	60788
chr10	19843716	19863695	19979
chr10	19863695	19890222	26527
chr10	19890222	19987613	97391
chr10	19987613	20022590	34977
chr10	20022590	20130414	107824
chr10	20130414	20216254	85840
chr10	20216254	20233142	16888
chr10	20233142	20328306	95164
chr10	20328306	20356050	27744
chr10	20356050	20389433	33383
chr10	20389433	20484951	95518
chr10	20484951	20625075	140124
chr10	20625075	20676615	51540
chr10	20676615	20712773	36158
chr10	20712773	20810340	97567
chr10	20810340	20917550	107210
chr10	20917550	20954600	37050
chr10	20954600	21024627	70027
chr10	21024627	21065469	40842
chr10	21065469	21097833	32364
chr10	21097833	21184014	86181
chr10	21184014	21226802	42788
chr10	21226802	21263781	36979
chr10	21263781	21286661	22880
chr10	21286661	21339653	52992
chr10	21339653	21411750	72097
chr10	21411750	21476088	64338
chr10	21476088	22018981	542893
chr10	22018981	22249780	230799
chr10	22249780	22498783	249003
chr10	22498783	22570601	71818
chr10	22570601	22623496	52895
chr10	22623496	22681796	58300
chr10	22681796	22762190	80394
chr10	22762190	22917517	155327
chr10	22917517	22965412	47895
chr10	22965412	23018117	52705
chr10	23018117	23053090	34973
chr10	23053090	23076948	23858
chr10	23076948	23107229	30281
chr10	23107229	23197368	90139
chr10	23197368	23365164	167796
chr10	23365164	23410681	45517
chr10	23410681	23549850	139169
chr10	23549850	23732453	182603
chr10	23732453	23836772	104319
chr10	23836772	23969791	133019
chr10	23969791	23990774	20983
chr10	23990774	24033934	43160
chr10	24033934	24116567	82633
chr10	24116567	24203028	86461
chr10	24203028	24248267	45239
chr10	24248267	24311079	62812
chr10	24311079	24340671	29592
chr10	24340671	24365074	24403
chr10	24365074	24404386	39312
chr10	24404386	24429720	25334
chr10	24429720	24469908	40188
chr10	24469908	24498606	28698
chr10	24498606	24523936	25330
chr10	24523936	24563248	39312
chr10	24563248	24569106	5858
chr10	24569106	24751693	182587
chr10	24751693	24824723	73030
chr10	24824723	24887951	63228
chr10	24887951	24893433	5482
chr10	24893433	24938476	45043
chr10	24938476	25068655	130179
chr10	25068655	25129478	60823
chr10	25129478	25222750	93272
chr10	25222750	25292202	69452
chr10	25292202	25348599	56397
chr10	25348599	25444544	95945
chr10	25444544	25497218	52674
chr10	25497218	25694898	197680
chr10	25694898	25709731	14833
chr10	25709731	25732245	22514
chr10	25732245	25738823	6578
chr10	25738823	25784744	45921
chr10	25784744	25869457	84713
chr10	25869457	25882917	13460
chr10	25882917	26021481	138564
chr10	26021481	26201627	180146
chr10	26201627	26239906	38279
chr10	26239906	26343645	103739
chr10	26343645	26383536	39891
chr10	26383536	26472314	88778
chr10	26472314	26493627	21313
chr10	26493627	26513432	19805
chr10	26513432	26561566	48134
chr10	26561566	26596189	34623
chr10	26596189	26636364	40175
chr10	26636364	26676349	39985
chr10	26676349	26734953	58604
chr10	26734953	26863010	128057
chr10	26863010	26916301	53291
chr10	26916301	26977572	61271
chr10	26977572	27192738	215166
chr10	27192738	27278973	86235
chr10	27278973	27330038	51065
chr10	27330038	27378158	48120
chr10	27378158	27469474	91316
chr10	27469474	27559162	89688
chr10	27559162	27614330	55168
chr10	27614330	27677376	63046
chr10	27677376	27752059	74683
chr10	27752059	27857121	105062
chr10	27857121	27965558	108437
chr10	27965558	28014683	49125
chr10	28014683	28060544	45861
chr10	28060544	28109976	49432
chr10	28109976	28212188	102212
chr10	28212188	28309945	97757
chr10	28309945	28330558	20613
chr10	28330558	28362946	32388
chr10	28362946	28392543	29597
chr10	28392543	28445726	53183
chr10	28445726	28481089	35363
chr10	28481089	28640168	159079
chr10	28640168	28683874	43706
chr10	28683874	28708386	24512
chr10	28708386	28724972	16586
chr10	28724972	28740807	15835
chr10	28740807	28781114	40307
chr10	28781114	28824516	43402
chr10	28824516	28889612	65096
chr10	28889612	28915998	26386
chr10	28915998	28963636	47638
chr10	28963636	28988257	24621
chr10	28988257	29027036	38779
chr10	29027036	29034812	7776
chr10	29034812	29062102	27290
chr10	29062102	29080203	18101
chr10	29080203	29112549	32346
chr10	29112549	29160122	47573
chr10	29160122	29201690	41568
chr10	29201690	29220661	18971
chr10	29220661	29241496	20835
chr10	29241496	29291315	49819
chr10	29291315	29320950	29635
chr10	29320950	29384534	63584
chr10	29384534	29492064	107530
chr10	29492064	29530088	38024
chr10	29530088	29585175	55087
chr10	29585175	29606840	21665
chr10	29606840	29675393	68553
chr10	29675393	29719921	44528
chr10	29719921	29777928	58007
chr10	29777928	29810582	32654
chr10	29810582	29849191	38609
chr10	29849191	29886768	37577
chr10	29886768	29919185	32417
chr10	29919185	29944133	24948
chr10	29944133	29996898	52765
chr10	29996898	30010548	13650
chr10	30010548	30046591	36043
chr10	30046591	30108910	62319
chr10	30108910	30188615	79705
chr10	30188615	30285722	97107
chr10	30285722	30365599	79877
chr10	30365599	30398999	33400
chr10	30398999	30409615	10616
chr10	30409615	30520259	110644
chr10	30520259	30540401	20142
chr10	30540401	30562913	22512
chr10	30562913	30593254	30341
chr10	30593254	30627813	34559
chr10	30627813	30663107	35294
chr10	30663107	30710423	47316
chr10	30710423	30751434	41011
chr10	30751434	30844652	93218
chr10	30844652	30928871	84219
chr10	30928871	31118385	189514
chr10	31118385	31190174	71789
chr10	31190174	31583016	392842
chr10	31583016	31616929	33913
chr10	31616929	31707424	90495
chr10	31707424	31765406	57982
chr10	31765406	32104214	338808
chr10	32104214	32132590	28376
chr10	32132590	32165544	32954
chr10	32165544	32213105	47561
chr10	32213105	32259642	46537
chr10	32259642	32362858	103216
chr10	32362858	32976627	613769
chr10	32976627	33059919	83292
chr10	33059919	33128450	68531
chr10	33128450	33175651	47201
chr10	33175651	33255001	79350
chr10	33255001	33272632	17631
chr10	33272632	33317261	44629
chr10	33317261	33367107	49846
chr10	33367107	33419222	52115
chr10	33419222	33450766	31544
chr10	33450766	33505740	54974
chr10	33505740	33566614	60874
chr10	33566614	33619159	52545
chr10	33619159	33635361	16202
chr10	33635361	33732734	97373
chr10	33732734	33816800	84066
chr10	33816800	33870159	53359
chr10	33870159	33912832	42673
chr10	33912832	33931507	18675
chr10	33931507	33948314	16807
chr10	33948314	34028044	79730
chr10	34028044	34110141	82097
chr10	34110141	34150924	40783
chr10	34150924	34196527	45603
chr10	34196527	34239419	42892
chr10	34239419	34414150	174731
chr10	34414150	34710103	295953
chr10	34710103	34893474	183371
chr10	34893474	34957684	64210
chr10	34957684	35266871	309187
chr10	35266871	35585919	319048
chr10	35585919	35620074	34155
chr10	35620074	35719252	99178
chr10	35719252	35728664	9412
chr10	35728664	35748538	19874
chr10	35748538	35765169	16631
chr10	35765169	35783324	18155
chr10	35783324	35916538	133214
chr10	35916538	35955481	38943
chr10	35955481	36023346	67865
chr10	36023346	36086424	63078
chr10	36086424	36164981	78557
chr10	36164981	36185218	20237
chr10	36185218	36276696	91478
chr10	36276696	36340864	64168
chr10	36340864	36361760	20896
chr10	36361760	36408026	46266
chr10	36408026	36437543	29517
chr10	36437543	36476545	39002
chr10	36476545	36596993	120448
chr10	36596993	36652291	55298
chr10	36652291	36777413	125122
chr10	36777413	36831825	54412
chr10	36831825	36986728	154903
chr10	36986728	37014106	27378
chr10	37014106	37312840	298734
chr10	37312840	37548000	235160
chr10	37548000	38070573	522573
chr10	38070573	42384094	4313521
chr10	42384094	42475383	91289
chr10	42475383	42728782	253399
chr10	42728782	42842394	113612
chr10	42842394	42887144	44750
chr10	42887144	42971944	84800
chr10	42971944	43053705	81761
chr10	43053705	43110454	56749
chr10	43110454	43256837	146383
chr10	43256837	43301308	44471
chr10	43301308	43520443	219135
chr10	43520443	43590526	70083
chr10	43590526	43618936	28410
chr10	43618936	43695744	76808
chr10	43695744	43813530	117786
chr10	43813530	43897915	84385
chr10	43897915	43936491	38576
chr10	43936491	43979123	42632
chr10	43979123	44068730	89607
chr10	44068730	44171978	103248
chr10	44171978	44310930	138952
chr10	44310930	44358954	48024
chr10	44358954	44398862	39908
chr10	44398862	44511029	112167
chr10	44511029	44571474	60445
chr10	44571474	44645312	73838
chr10	44645312	44744377	99065
chr10	44744377	44873508	129131
chr10	44873508	44910629	37121
chr10	44910629	44951343	40714
chr10	44951343	45064532	113189
chr10	45064532	45111824	47292
chr10	45111824	45241498	129674
chr10	45241498	45419079	177581
chr10	45419079	45589562	170483
chr10	45589562	45794910	205348
chr10	45794910	46039373	244463
chr10	46039373	46199096	159723
chr10	46199096	46259360	60264
chr10	46259360	46282364	23004
chr10	46282364	46307008	24644
chr10	46307008	47076691	769683
chr10	47076691	47107553	30862
chr10	47107553	47185561	78008
chr10	47185561	47209655	24094
chr10	47209655	47245891	36236
chr10	47245891	47258991	13100
chr10	47258991	47285520	26529
chr10	47285520	47326181	40661
chr10	47326181	47369613	43432
chr10	47369613	47409245	39632
chr10	47409245	47458107	48862
chr10	47458107	48202315	744208
chr10	48202315	48288374	86059
chr10	48288374	48446152	157778
chr10	48446152	48491914	45762
chr10	48491914	48507896	15982
chr10	48507896	48533090	25194
chr10	48533090	48591408	58318
chr10	48591408	48609218	17810
chr10	48609218	48669888	60670
chr10	48669888	48725101	55213
chr10	48725101	48764542	39441
chr10	48764542	48806228	41686
chr10	48806228	48915529	109301
chr10	48915529	48932661	17132
chr10	48932661	48999594	66933
chr10	48999594	49039206	39612
chr10	49039206	49168061	128855
chr10	49168061	49244169	76108
chr10	49244169	49298513	54344
chr10	49298513	49343375	44862
chr10	49343375	49405327	61952
chr10	49405327	49429724	24397
chr10	49429724	49590405	160681
chr10	49590405	49607825	17420
chr10	49607825	49632690	24865
chr10	49632690	49652189	19499
chr10	49652189	49697090	44901
chr10	49697090	49780556	83466
chr10	49780556	50036480	255924
chr10	50036480	50099142	62662
chr10	50099142	50140474	41332
chr10	50140474	50248970	108496
chr10	50248970	50272324	23354
chr10	50272324	50313719	41395
chr10	50313719	50354918	41199
chr10	50354918	50525751	170833
chr10	50525751	50596504	70753
chr10	50596504	50684674	88170
chr10	50684674	50818055	133381
chr10	50818055	50888908	70853
chr10	50888908	50972692	83784
chr10	50972692	51033417	60725
chr10	51033417	51138140	104723
chr10	51138140	51269809	131669
chr10	51269809	51305708	35899
chr10	51305708	51371246	65538
chr10	51371246	51387392	16146
chr10	51387392	51464617	77225
chr10	51464617	51531701	67084
chr10	51531701	51603817	72116
chr10	51603817	51686002	82185
chr10	51686002	51764904	78902
chr10	51764904	51840083	75179
chr10	51840083	51859606	19523
chr10	51859606	51932966	73360
chr10	51932966	52031457	98491
chr10	52031457	52051671	20214
chr10	52051671	52081958	30287
chr10	52081958	52163485	81527
chr10	52163485	52217450	53965
chr10	52217450	52309426	91976
chr10	52309426	52356718	47292
chr10	52356718	52401282	44564
chr10	52401282	52437988	36706
chr10	52437988	52503406	65418
chr10	52503406	52575183	71777
chr10	52575183	52651963	76780
chr10	52651963	52681107	29144
chr10	52681107	52739280	58173
chr10	52739280	52778399	39119
chr10	52778399	52805848	27449
chr10	52805848	52912415	106567
chr10	52912415	52935578	23163
chr10	52935578	52965778	30200
chr10	52965778	53029740	63962
chr10	53029740	53080431	50691
chr10	53080431	53173972	93541
chr10	53173972	53189005	15033
chr10	53189005	53284290	95285
chr10	53284290	53344737	60447
chr10	53344737	53435469	90732
chr10	53435469	53490391	54922
chr10	53490391	53579115	88724
chr10	53579115	53724685	145570
chr10	53724685	53777941	53256
chr10	53777941	53869661	91720
chr10	53869661	54011013	141352
chr10	54011013	54040189	29176
chr10	54040189	54108643	68454
chr10	54108643	54169794	61151
chr10	54169794	54210624	40830
chr10	54210624	54273261	62637
chr10	54273261	54343654	70393
chr10	54343654	54448574	104920
chr10	54448574	54499765	51191
chr10	54499765	54539351	39586
chr10	54539351	54564367	25016
chr10	54564367	54641712	77345
chr10	54641712	54727838	86126
chr10	54727838	54857049	129211
chr10	54857049	54868130	11081
chr10	54868130	54950428	82298
chr10	54950428	54978327	27899
chr10	54978327	55078732	100405
chr10	55078732	55127023	48291
chr10	55127023	55160499	33476
chr10	55160499	55201163	40664
chr10	55201163	55273257	72094
chr10	55273257	55315822	42565
chr10	55315822	55370711	54889
chr10	55370711	55430150	59439
chr10	55430150	55635492	205342
chr10	55635492	55784569	149077
chr10	55784569	55837380	52811
chr10	55837380	55887236	49856
chr10	55887236	55959948	72712
chr10	55959948	56034097	74149
chr10	56034097	56526099	492002
chr10	56526099	56581386	55287
chr10	56581386	56789461	208075
chr10	56789461	56990800	201339
chr10	56990800	57049876	59076
chr10	57049876	57253276	203400
chr10	57253276	57394743	141467
chr10	57394743	57482890	88147
chr10	57482890	57545875	62985
chr10	57545875	57611208	65333
chr10	57611208	57667561	56353
chr10	57667561	57812948	145387
chr10	57812948	57937792	124844
chr10	57937792	58001111	63319
chr10	58001111	58063769	62658
chr10	58063769	58122902	59133
chr10	58122902	58170631	47729
chr10	58170631	58380024	209393
chr10	58380024	58446057	66033
chr10	58446057	58617192	171135
chr10	58617192	58657978	40786
chr10	58657978	58754589	96611
chr10	58754589	58796991	42402
chr10	58796991	58843534	46543
chr10	58843534	58905870	62336
chr10	58905870	58980552	74682
chr10	58980552	59033543	52991
chr10	59033543	59313843	280300
chr10	59313843	59353610	39767
chr10	59353610	59520315	166705
chr10	59520315	59557235	36920
chr10	59557235	59627386	70151
chr10	59627386	59713554	86168
chr10	59713554	59766224	52670
chr10	59766224	59920908	154684
chr10	59920908	60034388	113480
chr10	60034388	60055609	21221
chr10	60055609	60080213	24604
chr10	60080213	60132433	52220
chr10	60132433	60181492	49059
chr10	60181492	60250446	68954
chr10	60250446	60291269	40823
chr10	60291269	60412225	120956
chr10	60412225	60517834	105609
chr10	60517834	60552691	34857
chr10	60552691	60761667	208976
chr10	60761667	60799855	38188
chr10	60799855	60836304	36449
chr10	60836304	60866696	30392
chr10	60866696	60900382	33686
chr10	60900382	60993885	93503
chr10	60993885	61051090	57205
chr10	61051090	61274722	223632
chr10	61274722	61365619	90897
chr10	61365619	61595341	229722
chr10	61595341	61793988	198647
chr10	61793988	61851460	57472
chr10	61851460	61879007	27547
chr10	61879007	61922628	43621
chr10	61922628	62023933	101305
chr10	62023933	62066427	42494
chr10	62066427	62084405	17978
chr10	62084405	62202116	117711
chr10	62202116	62309981	107865
chr10	62309981	62389722	79741
chr10	62389722	62439463	49741
chr10	62439463	62470400	30937
chr10	62470400	62503643	33243
chr10	62503643	62540878	37235
chr10	62540878	62589908	49030
chr10	62589908	62618536	28628
chr10	62618536	62687658	69122
chr10	62687658	62768455	80797
chr10	62768455	62834109	65654
